name,essround,edition,proddate,idno,cntry,stflife,happy,sclmeet,rlgdgr,alcfreq,gndr,agea,eduyrs,hinctnta
ESS7e01,7,1.0,28.10.2015,607,AT,6,5,4,0,6,1,38,12,5
ESS7e01,7,1.0,28.10.2015,608,AT,6,8,4,0,6,2,25,12,2
ESS7e01,7,1.0,28.10.2015,609,AT,7,7,5,6,2,1,74,8,3
ESS7e01,7,1.0,28.10.2015,613,AT,9,8,3,1,3,2,41,15,5
ESS7e01,7,1.0,28.10.2015,614,AT,8,8,7,1,2,2,63,9,4
ESS7e01,7,1.0,28.10.2015,615,AT,8,8,6,9,3,1,44,12,1
ESS7e01,7,1.0,28.10.2015,616,AT,6,4,3,0,3,1,55,9,2
ESS7e01,7,1.0,28.10.2015,617,AT,8,8,3,8,2,1,72,8,1
ESS7e01,7,1.0,28.10.2015,618,AT,8,8,3,5,6,2,57,9,7
ESS7e01,7,1.0,28.10.2015,625,AT,7,6,4,5,3,1,49,17,77
ESS7e01,7,1.0,28.10.2015,626,AT,4,6,5,5,7,1,75,17,77
ESS7e01,7,1.0,28.10.2015,627,AT,7,8,5,3,2,2,47,19,77
ESS7e01,7,1.0,28.10.2015,628,AT,7,4,4,4,2,1,55,17,77
ESS7e01,7,1.0,28.10.2015,629,AT,6,6,5,7,2,1,25,13,77
ESS7e01,7,1.0,28.10.2015,630,AT,7,7,6,5,3,1,46,18,77
ESS7e01,7,1.0,28.10.2015,637,AT,8,9,7,3,3,1,59,12,2
ESS7e01,7,1.0,28.10.2015,638,AT,8,8,5,5,7,1,62,12,2
ESS7e01,7,1.0,28.10.2015,639,AT,8,7,7,6,2,2,63,12,3
ESS7e01,7,1.0,28.10.2015,640,AT,10,9,7,7,1,1,46,12,2
ESS7e01,7,1.0,28.10.2015,641,AT,8,8,7,8,3,1,59,12,6
ESS7e01,7,1.0,28.10.2015,642,AT,10,10,6,5,4,1,27,14,2
ESS7e01,7,1.0,28.10.2015,649,AT,9,9,6,7,2,1,61,12,5
ESS7e01,7,1.0,28.10.2015,650,AT,8,8,4,6,3,2,50,9,5
ESS7e01,7,1.0,28.10.2015,651,AT,8,8,6,7,2,1,59,10,6
ESS7e01,7,1.0,28.10.2015,661,AT,9,8,6,6,4,2,32,17,77
ESS7e01,7,1.0,28.10.2015,662,AT,8,8,4,8,7,2,61,11,5
ESS7e01,7,1.0,28.10.2015,663,AT,7,8,6,7,4,2,26,16,77
ESS7e01,7,1.0,28.10.2015,669,AT,9,10,6,1,4,1,33,17,7
ESS7e01,7,1.0,28.10.2015,670,AT,8,8,4,3,4,2,34,22,88
ESS7e01,7,1.0,28.10.2015,671,AT,10,10,6,4,3,2,21,10,1
ESS7e01,7,1.0,28.10.2015,677,AT,10,10,6,4,3,2,62,14,77
ESS7e01,7,1.0,28.10.2015,685,AT,9,9,6,7,4,2,59,12,5
ESS7e01,7,1.0,28.10.2015,697,AT,8,8,6,0,1,1,27,12,6
ESS7e01,7,1.0,28.10.2015,698,AT,5,9,6,4,2,1,64,9,3
ESS7e01,7,1.0,28.10.2015,699,AT,7,7,3,8,7,2,80,4,1
ESS7e01,7,1.0,28.10.2015,700,AT,10,6,6,0,7,2,26,12,2
ESS7e01,7,1.0,28.10.2015,701,AT,9,7,7,0,2,1,25,11,2
ESS7e01,7,1.0,28.10.2015,702,AT,5,5,5,7,6,1,77,8,5
ESS7e01,7,1.0,28.10.2015,709,AT,8,9,6,0,2,2,57,11,8
ESS7e01,7,1.0,28.10.2015,710,AT,7,7,5,0,4,1,76,8,2
ESS7e01,7,1.0,28.10.2015,711,AT,5,3,3,5,1,2,88,9,10
ESS7e01,7,1.0,28.10.2015,712,AT,2,7,3,8,4,1,37,12,2
ESS7e01,7,1.0,28.10.2015,717,AT,3,3,7,5,7,1,38,12,4
ESS7e01,7,1.0,28.10.2015,718,AT,4,6,4,3,7,1,48,16,5
ESS7e01,7,1.0,28.10.2015,719,AT,6,7,5,0,2,1,37,15,2
ESS7e01,7,1.0,28.10.2015,725,AT,8,7,4,5,1,1,65,13,2
ESS7e01,7,1.0,28.10.2015,726,AT,9,7,6,3,7,1,39,8,1
ESS7e01,7,1.0,28.10.2015,727,AT,8,9,5,5,5,2,34,20,77
ESS7e01,7,1.0,28.10.2015,733,AT,7,7,4,7,1,1,67,13,4
ESS7e01,7,1.0,28.10.2015,734,AT,5,7,3,7,6,2,62,8,3
ESS7e01,7,1.0,28.10.2015,735,AT,4,4,5,0,3,2,26,14,3
ESS7e01,7,1.0,28.10.2015,736,AT,3,3,3,7,7,1,67,8,1
ESS7e01,7,1.0,28.10.2015,741,AT,8,7,4,7,6,1,40,19,7
ESS7e01,7,1.0,28.10.2015,742,AT,8,9,4,6,5,2,74,10,3
ESS7e01,7,1.0,28.10.2015,749,AT,8,9,6,1,2,1,17,9,6
ESS7e01,7,1.0,28.10.2015,750,AT,4,4,2,0,7,2,51,12,9
ESS7e01,7,1.0,28.10.2015,751,AT,8,8,6,3,4,2,34,16,7
ESS7e01,7,1.0,28.10.2015,752,AT,8,8,2,2,6,2,51,13,5
ESS7e01,7,1.0,28.10.2015,753,AT,7,8,6,8,2,2,33,14,4
ESS7e01,7,1.0,28.10.2015,761,AT,9,10,6,0,3,1,26,9,1
ESS7e01,7,1.0,28.10.2015,762,AT,9,9,5,5,6,1,33,13,5
ESS7e01,7,1.0,28.10.2015,763,AT,9,6,6,5,7,2,53,12,3
ESS7e01,7,1.0,28.10.2015,764,AT,8,8,5,0,1,1,32,12,3
ESS7e01,7,1.0,28.10.2015,765,AT,8,9,6,0,7,2,25,12,2
ESS7e01,7,1.0,28.10.2015,766,AT,7,5,6,3,5,2,26,12,2
ESS7e01,7,1.0,28.10.2015,773,AT,10,0,2,7,7,2,40,8,2
ESS7e01,7,1.0,28.10.2015,774,AT,9,7,6,3,4,1,17,9,88
ESS7e01,7,1.0,28.10.2015,775,AT,9,10,4,5,4,1,44,9,77
ESS7e01,7,1.0,28.10.2015,776,AT,10,10,3,2,5,2,50,9,88
ESS7e01,7,1.0,28.10.2015,777,AT,8,8,4,8,2,1,54,9,88
ESS7e01,7,1.0,28.10.2015,778,AT,8,9,6,0,2,1,18,10,6
ESS7e01,7,1.0,28.10.2015,779,AT,3,7,4,7,7,2,49,8,77
ESS7e01,7,1.0,28.10.2015,780,AT,8,8,4,6,2,1,27,9,77
ESS7e01,7,1.0,28.10.2015,781,AT,8,8,2,2,4,1,42,19,77
ESS7e01,7,1.0,28.10.2015,785,AT,9,9,5,0,3,1,51,19,7
ESS7e01,7,1.0,28.10.2015,786,AT,5,5,4,7,7,2,23,9,77
ESS7e01,7,1.0,28.10.2015,787,AT,8,7,4,7,7,2,72,8,2
ESS7e01,7,1.0,28.10.2015,788,AT,6,6,5,3,2,1,44,11,2
ESS7e01,7,1.0,28.10.2015,789,AT,6,7,6,2,2,1,29,11,2
ESS7e01,7,1.0,28.10.2015,790,AT,7,7,3,5,7,2,68,11,77
ESS7e01,7,1.0,28.10.2015,797,AT,10,10,6,0,2,1,32,16,8
ESS7e01,7,1.0,28.10.2015,798,AT,2,4,6,8,3,1,37,22,1
ESS7e01,7,1.0,28.10.2015,799,AT,7,8,4,2,6,2,74,8,2
ESS7e01,7,1.0,28.10.2015,800,AT,8,8,4,1,1,1,72,11,7
ESS7e01,7,1.0,28.10.2015,805,AT,7,5,5,5,6,2,30,11,2
ESS7e01,7,1.0,28.10.2015,806,AT,8,8,6,4,6,1,60,15,8
ESS7e01,7,1.0,28.10.2015,807,AT,9,10,3,6,5,2,54,11,2
ESS7e01,7,1.0,28.10.2015,808,AT,9,9,5,5,3,1,60,17,4
ESS7e01,7,1.0,28.10.2015,809,AT,10,10,4,0,7,1,999,8,1
ESS7e01,7,1.0,28.10.2015,817,AT,88,5,6,88,7,2,61,12,6
ESS7e01,7,1.0,28.10.2015,818,AT,10,5,6,88,7,1,57,88,88
ESS7e01,7,1.0,28.10.2015,819,AT,8,9,5,8,2,2,61,9,3
ESS7e01,7,1.0,28.10.2015,820,AT,8,8,4,8,3,2,60,11,2
ESS7e01,7,1.0,28.10.2015,821,AT,7,8,6,5,7,2,78,12,8
ESS7e01,7,1.0,28.10.2015,822,AT,9,8,7,2,2,2,36,24,10
ESS7e01,7,1.0,28.10.2015,823,AT,4,5,6,7,4,2,61,13,77
ESS7e01,7,1.0,28.10.2015,824,AT,10,9,4,8,7,1,63,12,7
ESS7e01,7,1.0,28.10.2015,829,AT,5,3,6,0,7,1,36,16,6
ESS7e01,7,1.0,28.10.2015,830,AT,6,4,5,5,4,2,39,12,5
ESS7e01,7,1.0,28.10.2015,831,AT,7,8,4,6,3,2,21,15,7
ESS7e01,7,1.0,28.10.2015,832,AT,6,7,5,6,3,2,23,15,1
ESS7e01,7,1.0,28.10.2015,837,AT,5,7,3,7,7,2,51,8,77
ESS7e01,7,1.0,28.10.2015,838,AT,10,8,5,5,5,1,40,12,77
ESS7e01,7,1.0,28.10.2015,845,AT,7,8,4,7,3,2,47,14,77
ESS7e01,7,1.0,28.10.2015,846,AT,4,3,2,6,7,2,53,11,6
ESS7e01,7,1.0,28.10.2015,847,AT,2,5,2,2,2,1,41,11,5
ESS7e01,7,1.0,28.10.2015,848,AT,7,7,4,9,3,1,34,18,6
ESS7e01,7,1.0,28.10.2015,849,AT,8,7,6,10,1,1,77,15,5
ESS7e01,7,1.0,28.10.2015,853,AT,8,9,7,9,7,1,59,8,77
ESS7e01,7,1.0,28.10.2015,854,AT,7,8,4,6,4,2,22,11,77
ESS7e01,7,1.0,28.10.2015,855,AT,10,10,5,7,1,2,50,12,77
ESS7e01,7,1.0,28.10.2015,865,AT,7,6,6,3,7,2,58,17,77
ESS7e01,7,1.0,28.10.2015,866,AT,6,5,4,6,2,1,70,11,2
ESS7e01,7,1.0,28.10.2015,867,AT,9,7,6,5,3,2,59,11,77
ESS7e01,7,1.0,28.10.2015,868,AT,7,7,7,7,7,2,19,13,5
ESS7e01,7,1.0,28.10.2015,869,AT,6,6,6,3,4,2,58,15,2
ESS7e01,7,1.0,28.10.2015,870,AT,7,8,6,5,7,2,34,16,2
ESS7e01,7,1.0,28.10.2015,871,AT,5,6,6,4,7,2,58,10,1
ESS7e01,7,1.0,28.10.2015,877,AT,6,6,3,6,6,2,75,8,4
ESS7e01,7,1.0,28.10.2015,878,AT,5,88,4,5,2,2,47,13,7
ESS7e01,7,1.0,28.10.2015,879,AT,8,3,5,1,3,2,24,11,77
ESS7e01,7,1.0,28.10.2015,880,AT,7,7,4,3,2,1,74,9,77
ESS7e01,7,1.0,28.10.2015,881,AT,5,4,3,0,3,1,59,3,88
ESS7e01,7,1.0,28.10.2015,889,AT,7,7,6,7,2,1,31,13,77
ESS7e01,7,1.0,28.10.2015,890,AT,7,7,6,5,3,1,25,13,77
ESS7e01,7,1.0,28.10.2015,891,AT,5,5,5,8,5,1,43,15,10
ESS7e01,7,1.0,28.10.2015,892,AT,8,8,7,5,2,1,28,11,77
ESS7e01,7,1.0,28.10.2015,893,AT,9,8,6,7,5,2,45,11,6
ESS7e01,7,1.0,28.10.2015,894,AT,9,8,7,7,2,2,22,14,88
ESS7e01,7,1.0,28.10.2015,901,AT,7,7,6,5,1,1,52,12,4
ESS7e01,7,1.0,28.10.2015,902,AT,5,5,6,5,2,2,44,12,6
ESS7e01,7,1.0,28.10.2015,903,AT,7,7,6,5,2,2,70,12,2
ESS7e01,7,1.0,28.10.2015,904,AT,7,7,6,6,2,1,66,12,2
ESS7e01,7,1.0,28.10.2015,905,AT,6,6,6,3,2,2,38,12,4
ESS7e01,7,1.0,28.10.2015,906,AT,8,8,6,7,3,2,36,13,9
ESS7e01,7,1.0,28.10.2015,907,AT,6,6,6,3,2,2,27,12,3
ESS7e01,7,1.0,28.10.2015,908,AT,5,5,5,8,7,1,52,9,3
ESS7e01,7,1.0,28.10.2015,913,AT,7,7,5,0,2,1,28,17,2
ESS7e01,7,1.0,28.10.2015,921,AT,10,10,5,5,7,1,25,12,77
ESS7e01,7,1.0,28.10.2015,922,AT,9,9,4,7,6,2,60,12,5
ESS7e01,7,1.0,28.10.2015,923,AT,7,5,4,8,7,2,37,12,77
ESS7e01,7,1.0,28.10.2015,924,AT,7,6,3,5,1,1,38,13,6
ESS7e01,7,1.0,28.10.2015,925,AT,5,10,3,7,7,1,64,12,9
ESS7e01,7,1.0,28.10.2015,926,AT,5,5,4,6,7,2,41,15,88
ESS7e01,7,1.0,28.10.2015,927,AT,0,0,7,6,2,1,54,15,88
ESS7e01,7,1.0,28.10.2015,928,AT,5,5,3,0,6,2,39,13,6
ESS7e01,7,1.0,28.10.2015,933,AT,10,8,6,0,2,1,25,13,3
ESS7e01,7,1.0,28.10.2015,934,AT,9,9,6,0,3,2,23,12,5
ESS7e01,7,1.0,28.10.2015,935,AT,8,9,4,5,2,1,68,12,2
ESS7e01,7,1.0,28.10.2015,936,AT,8,9,4,0,2,1,57,12,3
ESS7e01,7,1.0,28.10.2015,937,AT,8,7,4,8,5,1,79,8,2
ESS7e01,7,1.0,28.10.2015,938,AT,9,10,6,0,7,2,23,12,2
ESS7e01,7,1.0,28.10.2015,945,AT,8,7,5,5,6,2,62,9,1
ESS7e01,7,1.0,28.10.2015,946,AT,5,5,5,5,2,1,61,8,3
ESS7e01,7,1.0,28.10.2015,947,AT,9,9,6,9,7,2,46,11,6
ESS7e01,7,1.0,28.10.2015,948,AT,8,8,6,5,7,1,83,8,5
ESS7e01,7,1.0,28.10.2015,957,AT,8,8,4,8,3,2,73,9,2
ESS7e01,7,1.0,28.10.2015,958,AT,7,7,6,4,2,2,74,12,2
ESS7e01,7,1.0,28.10.2015,959,AT,8,8,6,8,7,2,74,12,6
ESS7e01,7,1.0,28.10.2015,960,AT,8,8,7,0,5,1,51,14,10
ESS7e01,7,1.0,28.10.2015,965,AT,9,8,4,6,6,2,26,11,6
ESS7e01,7,1.0,28.10.2015,966,AT,7,9,4,7,7,1,87,8,2
ESS7e01,7,1.0,28.10.2015,967,AT,2,8,4,5,2,1,52,9,77
ESS7e01,7,1.0,28.10.2015,968,AT,10,1,4,5,7,2,32,14,88
ESS7e01,7,1.0,28.10.2015,969,AT,8,9,3,7,5,2,59,11,6
ESS7e01,7,1.0,28.10.2015,977,AT,10,10,6,0,2,2,48,17,10
ESS7e01,7,1.0,28.10.2015,978,AT,8,8,6,1,2,2,26,20,2
ESS7e01,7,1.0,28.10.2015,979,AT,5,5,6,0,2,1,51,20,2
ESS7e01,7,1.0,28.10.2015,980,AT,5,6,3,0,5,1,27,13,8
ESS7e01,7,1.0,28.10.2015,985,AT,6,7,2,5,7,1,41,11,8
ESS7e01,7,1.0,28.10.2015,986,AT,8,7,4,6,3,2,60,12,6
ESS7e01,7,1.0,28.10.2015,987,AT,8,8,3,7,7,2,47,9,6
ESS7e01,7,1.0,28.10.2015,988,AT,8,7,4,7,4,1,67,12,77
ESS7e01,7,1.0,28.10.2015,989,AT,8,9,6,5,7,2,35,13,8
ESS7e01,7,1.0,28.10.2015,990,AT,6,6,4,2,3,1,35,13,4
ESS7e01,7,1.0,28.10.2015,997,AT,9,8,6,5,7,2,75,10,5
ESS7e01,7,1.0,28.10.2015,998,AT,7,7,6,2,3,2,29,13,1
ESS7e01,7,1.0,28.10.2015,1005,AT,7,8,4,7,7,2,70,10,6
ESS7e01,7,1.0,28.10.2015,1006,AT,8,7,6,5,2,1,25,11,77
ESS7e01,7,1.0,28.10.2015,1007,AT,8,7,4,4,3,2,22,12,6
ESS7e01,7,1.0,28.10.2015,1008,AT,8,8,6,5,3,1,26,11,6
ESS7e01,7,1.0,28.10.2015,1009,AT,9,8,6,4,5,1,49,13,77
ESS7e01,7,1.0,28.10.2015,1010,AT,8,8,6,7,3,2,24,13,77
ESS7e01,7,1.0,28.10.2015,1017,AT,7,6,3,1,1,1,50,12,4
ESS7e01,7,1.0,28.10.2015,1018,AT,7,6,4,2,6,1,55,12,5
ESS7e01,7,1.0,28.10.2015,1019,AT,9,9,4,7,1,2,63,15,9
ESS7e01,7,1.0,28.10.2015,1025,AT,7,7,6,4,7,1,16,11,88
ESS7e01,7,1.0,28.10.2015,1026,AT,8,7,5,2,3,2,60,20,8
ESS7e01,7,1.0,28.10.2015,1027,AT,3,5,4,4,7,1,75,11,4
ESS7e01,7,1.0,28.10.2015,1028,AT,7,7,6,1,2,1,43,18,3
ESS7e01,7,1.0,28.10.2015,1029,AT,9,8,6,7,6,2,55,8,2
ESS7e01,7,1.0,28.10.2015,1033,AT,7,7,5,3,5,2,40,17,77
ESS7e01,7,1.0,28.10.2015,1034,AT,6,6,4,6,6,1,64,10,5
ESS7e01,7,1.0,28.10.2015,1035,AT,7,7,3,1,3,1,33,21,77
ESS7e01,7,1.0,28.10.2015,1036,AT,7,6,4,4,3,2,38,17,77
ESS7e01,7,1.0,28.10.2015,1037,AT,6,5,4,5,6,1,76,9,6
ESS7e01,7,1.0,28.10.2015,1038,AT,5,5,5,6,6,1,67,11,77
ESS7e01,7,1.0,28.10.2015,1039,AT,7,4,4,4,3,1,67,18,77
ESS7e01,7,1.0,28.10.2015,1045,AT,5,9,3,5,7,2,47,10,77
ESS7e01,7,1.0,28.10.2015,1046,AT,6,7,4,3,2,1,76,8,3
ESS7e01,7,1.0,28.10.2015,1047,AT,7,7,5,7,4,2,84,8,1
ESS7e01,7,1.0,28.10.2015,1048,AT,5,5,4,7,6,2,71,8,3
ESS7e01,7,1.0,28.10.2015,1057,AT,7,7,6,8,1,1,54,7,9
ESS7e01,7,1.0,28.10.2015,1058,AT,7,7,7,5,2,1,18,12,77
ESS7e01,7,1.0,28.10.2015,1059,AT,3,4,7,9,2,1,30,16,77
ESS7e01,7,1.0,28.10.2015,1060,AT,7,7,7,0,2,1,29,21,1
ESS7e01,7,1.0,28.10.2015,1061,AT,8,7,5,2,3,1,37,19,77
ESS7e01,7,1.0,28.10.2015,1065,AT,9,9,6,0,4,1,20,14,9
ESS7e01,7,1.0,28.10.2015,1066,AT,7,8,4,5,4,2,45,12,2
ESS7e01,7,1.0,28.10.2015,1067,AT,8,7,4,1,3,1,35,12,4
ESS7e01,7,1.0,28.10.2015,1068,AT,7,7,3,5,5,2,30,12,4
ESS7e01,7,1.0,28.10.2015,1069,AT,9,10,6,2,4,1,29,15,6
ESS7e01,7,1.0,28.10.2015,1073,AT,10,10,6,3,2,1,67,14,4
ESS7e01,7,1.0,28.10.2015,1074,AT,8,9,5,7,1,1,66,20,5
ESS7e01,7,1.0,28.10.2015,1075,AT,8,10,7,3,5,1,21,12,88
ESS7e01,7,1.0,28.10.2015,1076,AT,8,8,3,0,6,2,34,13,88
ESS7e01,7,1.0,28.10.2015,1077,AT,7,7,5,6,7,1,36,15,7
ESS7e01,7,1.0,28.10.2015,1078,AT,8,7,4,2,2,1,77,13,77
ESS7e01,7,1.0,28.10.2015,1081,AT,6,6,3,6,6,1,61,10,6
ESS7e01,7,1.0,28.10.2015,1082,AT,10,10,6,8,2,1,55,23,88
ESS7e01,7,1.0,28.10.2015,1083,AT,6,6,3,7,7,2,70,10,3
ESS7e01,7,1.0,28.10.2015,1084,AT,7,7,6,7,3,1,20,12,77
ESS7e01,7,1.0,28.10.2015,1085,AT,6,8,5,1,2,2,35,16,77
ESS7e01,7,1.0,28.10.2015,1089,AT,3,5,6,3,2,1,54,13,6
ESS7e01,7,1.0,28.10.2015,1090,AT,8,8,6,1,4,1,57,17,6
ESS7e01,7,1.0,28.10.2015,1091,AT,1,1,4,0,5,1,58,12,3
ESS7e01,7,1.0,28.10.2015,1097,AT,7,7,4,5,7,2,26,12,77
ESS7e01,7,1.0,28.10.2015,1098,AT,8,10,4,0,3,1,23,12,5
ESS7e01,7,1.0,28.10.2015,1099,AT,8,8,4,7,7,2,33,16,5
ESS7e01,7,1.0,28.10.2015,1100,AT,6,6,1,5,7,2,41,10,6
ESS7e01,7,1.0,28.10.2015,1101,AT,7,7,4,5,1,1,49,12,7
ESS7e01,7,1.0,28.10.2015,1102,AT,8,8,4,5,4,2,52,12,3
ESS7e01,7,1.0,28.10.2015,1103,AT,7,7,6,2,2,1,60,9,5
ESS7e01,7,1.0,28.10.2015,1109,AT,9,8,6,9,6,2,62,11,2
ESS7e01,7,1.0,28.10.2015,1110,AT,9,8,6,9,7,2,45,9,77
ESS7e01,7,1.0,28.10.2015,1111,AT,9,8,6,7,4,2,45,13,7
ESS7e01,7,1.0,28.10.2015,1117,AT,7,6,6,0,2,1,46,9,7
ESS7e01,7,1.0,28.10.2015,1118,AT,8,88,3,5,4,2,68,15,3
ESS7e01,7,1.0,28.10.2015,1119,AT,7,7,3,7,5,2,68,12,77
ESS7e01,7,1.0,28.10.2015,1120,AT,10,10,5,5,4,1,24,15,6
ESS7e01,7,1.0,28.10.2015,1121,AT,6,5,5,1,3,1,33,14,77
ESS7e01,7,1.0,28.10.2015,1122,AT,6,6,4,0,3,2,52,11,77
ESS7e01,7,1.0,28.10.2015,1123,AT,2,5,5,7,7,1,44,13,7
ESS7e01,7,1.0,28.10.2015,1129,AT,10,10,4,5,2,2,53,9,4
ESS7e01,7,1.0,28.10.2015,1130,AT,8,8,4,6,7,2,59,8,4
ESS7e01,7,1.0,28.10.2015,1131,AT,9,9,5,8,4,1,32,11,4
ESS7e01,7,1.0,28.10.2015,1132,AT,10,10,6,3,2,2,38,17,77
ESS7e01,7,1.0,28.10.2015,1133,AT,7,5,5,6,5,1,85,7,4
ESS7e01,7,1.0,28.10.2015,1134,AT,8,8,5,7,7,2,70,8,3
ESS7e01,7,1.0,28.10.2015,1135,AT,8,9,7,6,4,2,21,13,7
ESS7e01,7,1.0,28.10.2015,1136,AT,9,8,6,1,3,2,19,13,7
ESS7e01,7,1.0,28.10.2015,1137,AT,6,6,5,8,2,1,71,8,5
ESS7e01,7,1.0,28.10.2015,1141,AT,7,7,6,10,3,2,51,13,4
ESS7e01,7,1.0,28.10.2015,1142,AT,6,5,3,10,7,2,57,14,2
ESS7e01,7,1.0,28.10.2015,1143,AT,3,8,4,9,7,2,43,16,5
ESS7e01,7,1.0,28.10.2015,1144,AT,7,8,4,8,5,1,37,25,3
ESS7e01,7,1.0,28.10.2015,1145,AT,10,10,4,5,2,2,56,15,7
ESS7e01,7,1.0,28.10.2015,1149,AT,7,7,6,2,6,1,70,12,4
ESS7e01,7,1.0,28.10.2015,1150,AT,7,7,7,3,3,1,64,12,2
ESS7e01,7,1.0,28.10.2015,1151,AT,9,9,5,6,6,2,33,10,5
ESS7e01,7,1.0,28.10.2015,1152,AT,4,4,4,3,5,2,55,9,1
ESS7e01,7,1.0,28.10.2015,1157,AT,8,9,6,4,4,1,17,11,8
ESS7e01,7,1.0,28.10.2015,1158,AT,8,8,6,0,2,1,27,14,1
ESS7e01,7,1.0,28.10.2015,1159,AT,8,10,6,0,3,2,32,15,2
ESS7e01,7,1.0,28.10.2015,1160,AT,9,10,4,0,5,1,38,23,5
ESS7e01,7,1.0,28.10.2015,1161,AT,10,10,6,4,3,2,41,15,3
ESS7e01,7,1.0,28.10.2015,1165,AT,10,9,6,5,6,2,50,11,77
ESS7e01,7,1.0,28.10.2015,1166,AT,9,9,6,8,6,2,18,13,88
ESS7e01,7,1.0,28.10.2015,1167,AT,8,9,6,8,4,2,39,14,8
ESS7e01,7,1.0,28.10.2015,1168,AT,8,8,5,5,2,1,69,12,4
ESS7e01,7,1.0,28.10.2015,1169,AT,8,10,7,0,6,2,17,7,88
ESS7e01,7,1.0,28.10.2015,1170,AT,8,9,5,8,2,1,76,12,2
ESS7e01,7,1.0,28.10.2015,1171,AT,7,7,3,8,7,2,71,8,88
ESS7e01,7,1.0,28.10.2015,1172,AT,8,8,4,4,5,2,38,18,7
ESS7e01,7,1.0,28.10.2015,1177,AT,7,7,6,0,2,1,31,24,5
ESS7e01,7,1.0,28.10.2015,1178,AT,7,7,6,8,6,2,46,11,77
ESS7e01,7,1.0,28.10.2015,1179,AT,7,8,4,7,7,2,56,14,6
ESS7e01,7,1.0,28.10.2015,1185,AT,5,7,6,6,2,1,20,11,77
ESS7e01,7,1.0,28.10.2015,1186,AT,8,8,6,7,4,2,58,16,88
ESS7e01,7,1.0,28.10.2015,1187,AT,5,7,6,6,4,2,39,13,77
ESS7e01,7,1.0,28.10.2015,1188,AT,10,10,4,9,2,1,40,12,77
ESS7e01,7,1.0,28.10.2015,1189,AT,8,9,4,0,1,1,47,12,5
ESS7e01,7,1.0,28.10.2015,1190,AT,9,8,6,5,2,1,60,12,77
ESS7e01,7,1.0,28.10.2015,1191,AT,8,8,5,8,6,2,91,8,77
ESS7e01,7,1.0,28.10.2015,1197,AT,10,10,7,10,4,2,26,10,7
ESS7e01,7,1.0,28.10.2015,1198,AT,8,9,4,10,6,2,44,12,3
ESS7e01,7,1.0,28.10.2015,1199,AT,7,7,6,0,2,1,24,15,1
ESS7e01,7,1.0,28.10.2015,1200,AT,0,10,2,2,3,1,74,11,4
ESS7e01,7,1.0,28.10.2015,1201,AT,5,5,4,1,3,2,49,14,6
ESS7e01,7,1.0,28.10.2015,1202,AT,1,8,6,5,7,2,42,12,2
ESS7e01,7,1.0,28.10.2015,1203,AT,10,9,4,6,2,1,42,17,5
ESS7e01,7,1.0,28.10.2015,1204,AT,10,9,3,3,6,2,58,12,9
ESS7e01,7,1.0,28.10.2015,1205,AT,10,8,7,8,7,2,78,8,8
ESS7e01,7,1.0,28.10.2015,1209,AT,7,7,4,5,2,1,84,11,3
ESS7e01,7,1.0,28.10.2015,1210,AT,8,8,7,2,1,1,85,9,3
ESS7e01,7,1.0,28.10.2015,1211,AT,8,8,7,6,3,2,33,12,2
ESS7e01,7,1.0,28.10.2015,1212,AT,8,8,5,0,6,1,51,14,7
ESS7e01,7,1.0,28.10.2015,1217,AT,9,9,4,8,4,2,39,12,6
ESS7e01,7,1.0,28.10.2015,1218,AT,6,7,6,5,2,2,40,14,3
ESS7e01,7,1.0,28.10.2015,1219,AT,10,8,6,2,3,1,26,9,2
ESS7e01,7,1.0,28.10.2015,1220,AT,8,8,4,7,4,2,45,12,6
ESS7e01,7,1.0,28.10.2015,1229,AT,9,8,6,1,7,2,19,14,77
ESS7e01,7,1.0,28.10.2015,1230,AT,8,8,4,6,2,2,49,12,4
ESS7e01,7,1.0,28.10.2015,1231,AT,5,8,6,0,3,1,27,16,77
ESS7e01,7,1.0,28.10.2015,1232,AT,9,8,6,3,3,1,29,16,77
ESS7e01,7,1.0,28.10.2015,1237,AT,9,9,3,6,2,1,49,17,77
ESS7e01,7,1.0,28.10.2015,1238,AT,10,10,6,0,4,2,36,17,8
ESS7e01,7,1.0,28.10.2015,1239,AT,8,8,5,7,2,1,68,13,7
ESS7e01,7,1.0,28.10.2015,1245,AT,9,8,6,0,3,1,37,88,77
ESS7e01,7,1.0,28.10.2015,1246,AT,8,8,6,9,7,2,31,14,77
ESS7e01,7,1.0,28.10.2015,1253,AT,8,8,5,4,7,2,57,9,4
ESS7e01,7,1.0,28.10.2015,1254,AT,9,8,5,8,3,1,71,12,8
ESS7e01,7,1.0,28.10.2015,1255,AT,6,7,5,2,4,1,44,11,1
ESS7e01,7,1.0,28.10.2015,1256,AT,8,7,5,0,3,2,47,9,77
ESS7e01,7,1.0,28.10.2015,1257,AT,5,5,2,0,1,1,61,12,77
ESS7e01,7,1.0,28.10.2015,1258,AT,7,7,5,0,1,1,52,12,77
ESS7e01,7,1.0,28.10.2015,1259,AT,6,6,3,0,1,1,62,12,4
ESS7e01,7,1.0,28.10.2015,1265,AT,9,10,5,0,3,2,26,16,8
ESS7e01,7,1.0,28.10.2015,1266,AT,8,7,3,3,2,1,50,15,10
ESS7e01,7,1.0,28.10.2015,1267,AT,1,8,7,4,4,2,23,12,4
